ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
715-76-4419|4936813150533778|Linda|Davis|F|5215 Smith St|CityDavis|KS|58030|38.0822|-96.7363|155175|Technician|1982-07-24|316873517504|adults_2550_female_rural.json|4fabe30fb95b49e41aed2c5cd01bc399|2023-12-12|20:38:17|1702335600|shopping_net|60.97|0|fraud_BP|36.238263|-97.531179
434-12-1955|4722359350596449|James|Davis|M|4227 Smith St|CityJackson|MO|61798|36.598|-91.8062|295161|Nurse|1956-10-19|515689507225|adults_50up_male_rural.json|f7cfffe19e3a8f69b529b1c9f5eb0cf6|2023-01-06|21:52:14|1672959600|grocery_pos|15.13|0|fraud_Shell|34.903253|-92.829529
255-18-5022|4455776289833610|David|Brown|M|2625 Miller St|CityYoung|CO|59893|37.4237|-104.9674|211173|Technician|1998-07-25|282127028315|adults_2550_male_urban.json|6cc5e244b00097fa26f969d4b2eef1ee|2023-02-13|03:20:45|1676242800|shopping_net|206.67|0|fraud_Shell|39.582301|-106.131309
367-97-3885|4779477540771328|Joseph|Thomas|M|3828 Taylor St|CityMoore|KS|47318|38.353|-96.9619|70707|Technician|1971-01-14|678234948395|adults_50up_male_rural.json|c8cb65e21dae9f61a4655891e5b51534|2023-01-15|22:17:19|1673737200|misc_net|72.76|0|fraud_HomeDepot|38.829011|-93.968622
631-79-7650|4536068035947636|Patricia|Jackson|F|3166 Jackson St|CityMiller|IN|69032|41.3049|-87.7526|11710|Clerk|1957-09-09|562800583170|adults_50up_female_rural.json|3b9290a49fb893707f8be92f861bd82b|2023-06-20|07:41:14|1687212000|misc_pos|188.61|0|fraud_Shell|41.87683|-87.487961
602-66-6087|4559207160745413|James|Williams|M|2200 Williams St|CitySmith|TN|86969|37.4451|-84.9939|155960|Analyst|2002-04-27|373555088256|young_adults_male_urban.json|3b866c0f8028c245f24f5d8d7b5eab6c|2023-08-28|13:41:58|1693173600|grocery_net|38.76|0|fraud_BestBuy|39.372909|-83.028556
518-20-5862|4055395409164260|Barbara|Davis|F|9540 Jackson St|CityMoore|KS|29611|39.1864|-97.1199|398476|Teacher|1999-02-16|257177323842|young_adults_female_urban.json|9a011107135e47b98b6b14f7bd629a6d|2023-12-03|22:45:58|1701558000|shopping_pos|118.65|0|fraud_Kroger|39.545502|-96.04381
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|e047f51ba1b66fdfb652182938e7e42b|2023-04-27|19:40:08|1682546400|shopping_pos|122.7|0|fraud_McDonalds|41.058785|-74.893664
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|5bdc4a974a64715ea4fe3e524e3da621|2023-04-02|05:18:35|1680386400|shopping_pos|59.31|0|fraud_PetSmart|39.218428|-81.400652
622-30-4043|4366392449826247|Karen|Young|F|4703 Williams St|CityMartin|CO|88698|38.675|-107.1718|446502|Manager|2001-03-16|394746007970|young_adults_female_urban.json|ce460f16b460b2e276e550fc04a4b248|2023-10-12|22:48:23|1697061600|shopping_pos|65.58|0|fraud_Netflix|40.960738|-108.16787
876-86-8502|4385089496100353|Joseph|Allen|M|2741 Thompson St|CityWhite|FL|18369|29.8527|-80.9865|376773|Driver|1987-07-27|675606944112|adults_2550_male_urban.json|e0f65c20f0a96dd09d61906739d78307|2023-08-22|11:47:50|1692655200|personal_care|98.1|0|fraud_Target|28.208161|-79.035989
264-59-8990|4827631171992581|Thomas|Davis|M|1239 Thomas St|CityDavis|OR|37287|44.314|-121.9638|192272|Manager|1956-04-11|668497959209|adults_50up_male_rural.json|178c0e2ecee1595ad35d51b4919d75c8|2023-08-13|06:14:07|1691877600|misc_net|111.48|0|fraud_DeltaAirlines|44.054706|-119.041233
384-79-3349|4449361502143788|Charles|Harris|M|7441 Garcia St|CityAllen|IN|26071|39.585|-87.9767|317665|Clerk|1993-12-02|345017405660|adults_2550_male_urban.json|de222a3cbec1786a6f8a77a30e923e7f|2023-12-18|14:53:11|1702854000|shopping_pos|297.05|0|fraud_BP|42.3068|-86.971719
503-43-2646|4296876474571285|Jennifer|Jackson|F|9267 Wilson St|CityGarcia|NC|11871|33.9668|-80.5473|311534|Engineer|1968-09-17|953972134042|adults_50up_female_rural.json|a4c9ce29eea9ed1dade243d54e3a2117|2023-04-22|20:20:48|1682114400|grocery_pos|105.11|0|fraud_McDonalds|31.790603|-80.772022
298-61-1852|4084444321139889|Michael|Wilson|M|2681 Brown St|CityJackson|PA|40761|41.1747|-78.7148|379254|Clerk|1967-12-30|474226661953|adults_50up_male_rural.json|fe06eb3de7e0bf44204c05d43cfd7314|2023-05-26|20:05:52|1685052000|kids_pets|180.7|0|fraud_Kroger|43.901611|-77.773163
701-24-9104|4152312102713168|Thomas|White|M|4530 Moore St|CityDavis|CA|92717|38.8073|-118.4579|37568|Clerk|1965-01-07|726688337569|adults_50up_male_rural.json|2a39e0d9a2d13d4244e818c36c0c7aeb|2023-05-13|16:35:47|1683928800|grocery_pos|232.69|0|fraud_McDonalds|40.775108|-119.720044
215-78-4019|4373657728873709|Jennifer|Anderson|F|9755 Young St|CityTaylor|TX|97721|31.501|-98.2255|300968|Manager|2002-12-20|185020001255|young_adults_female_urban.json|3f8e8ca2bbb70df106b7de99a53e4d8b|2023-08-17|05:33:55|1692223200|shopping_pos|158.63|0|fraud_BP|30.412745|-96.713181
621-12-4127|4214584672819529|William|Brown|M|4719 Allen St|CityGarcia|FL|65567|26.0284|-81.4171|137750|Accountant|1986-12-01|467675779351|adults_2550_male_urban.json|d5dda3fc64da5efad94cbe5fbcd7def9|2023-05-11|02:42:57|1683756000|food_dining|14.95|0|fraud_Spotify|24.276838|-81.547854
262-78-6890|4858597919911381|William|Brown|M|4731 Martin St|CityHarris|IN|56063|41.8019|-87.4234|411648|Analyst|1986-12-21|727631226152|adults_2550_male_rural.json|26b65e0d7d945cf5ee144ac705bb9882|2023-08-02|22:59:43|1690927200|grocery_pos|68.99|0|fraud_McDonalds|41.995377|-90.057268
848-56-9041|4833458553788558|Thomas|Taylor|M|286 Jones St|CityWilliams|KS|48651|39.2408|-99.8746|125764|Clerk|1978-07-17|146765679818|adults_2550_male_rural.json|331264b13f92d04267e7ef01c47a6d04|2023-08-09|16:42:55|1691532000|grocery_pos|64.99|0|fraud_Walgreens|39.957339|-100.210363
306-95-4762|4782735227250285|Elizabeth|Johnson|F|5720 White St|CityWilliams|NY|51033|43.3461|-74.1413|349641|Technician|1988-01-21|174456999930|adults_2550_female_rural.json|58205146c2f7f15a279a78801f39b72d|2023-02-23|01:18:10|1677106800|grocery_pos|259.33|0|fraud_Walgreens|43.987236|-75.628456
456-90-5455|4265869961459519|Karen|Wilson|F|1645 Jones St|CitySmith|CA|23113|36.767|-119.2347|188198|Clerk|1968-12-28|972258739611|adults_50up_female_rural.json|605bcab54675eb227ab6994c522a7de3|2023-07-22|06:13:28|1689976800|health_fitness|86.72|0|fraud_Shell|37.224604|-120.054712
283-35-3194|4726994614286881|Jessica|Garcia|F|5969 Davis St|CityGarcia|CA|40733|38.2585|-119.9986|458928|Engineer|1992-06-26|791782742725|adults_2550_female_rural.json|9f26649d714b70485361e5787e2720b5|2023-01-26|05:56:02|1674687600|home|170.08|0|fraud_Marriott|40.452481|-117.223761
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|463f5c3d575a4a04f99b0f5678571eee|2023-07-17|15:26:32|1689544800|home|211.73|0|fraud_Lyft|43.97535|-98.890806
401-83-3254|4232640741966433|William|Taylor|M|5386 Taylor St|CityMoore|MN|16768|48.3515|-93.34|269128|Accountant|1995-12-02|577692631538|adults_2550_male_urban.json|a227243ca3f9ca7761f5016b75e14e77|2023-03-16|16:29:28|1678921200|travel|214.9|0|fraud_Uber|50.996671|-94.939278
491-27-8777|4715407129615800|Susan|Moore|F|3035 Wilson St|CityMoore|IL|49496|39.6486|-87.6038|499513|Analyst|1971-01-30|765085603523|adults_50up_female_rural.json|48abc26bed1e8f0a1d15a85a1dda4ce6|2023-05-27|16:31:37|1685138400|gas_transport|16.75|0|fraud_Nike|40.41972|-84.607335
791-89-3010|4518858360386448|Patricia|Young|F|3925 Anderson St|CityDavis|IL|94712|41.9649|-89.4397|116718|Technician|1972-11-12|384336146647|adults_50up_female_rural.json|77d5a2f0c2a05069086d603d76542922|2023-05-27|14:00:10|1685138400|personal_care|270.45|0|fraud_Shell|43.476474|-91.470778
625-42-9636|4118005902120515|Mary|Taylor|F|8715 Williams St|CityWilliams|NY|84813|41.2509|-74.198|230850|Driver|1978-03-11|965707898093|adults_2550_female_urban.json|bded3875a8febd4e085cddd34e7d841b|2023-05-12|12:05:14|1683842400|grocery_net|104.06|0|fraud_McDonalds|43.59443|-76.733497
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|b65e878dddc15bb12ef247b534787434|2023-10-02|20:29:09|1696197600|travel|63.13|0|fraud_Target|46.981482|-97.174172
579-22-3719|4108575741135443|John|Johnson|M|8814 Miller St|CityDavis|IL|79718|41.7645|-87.9629|356684|Sales Rep|1966-01-29|705016083735|adults_50up_male_rural.json|21f6ccc4c7eaef550d929fef54024a0e|2023-06-17|06:08:58|1686952800|grocery_net|96.19|0|fraud_Starbucks|41.080133|-85.648763
588-50-5549|4139796998127657|Susan|Thomas|F|5450 Smith St|CityMoore|VA|83765|38.2331|-77.8516|436799|Clerk|2002-05-31|203077066182|young_adults_female_urban.json|48e11232027578b9ffe83778fae2a400|2023-08-17|15:25:01|1692223200|misc_pos|107.02|0|fraud_Uber|40.195357|-75.132863
213-77-5434|4432093039775103|Barbara|Smith|F|4312 Garcia St|CityMiller|MO|89507|39.0285|-91.2589|433792|Accountant|1969-05-21|664577956631|adults_50up_female_rural.json|020404b9a512b155e659133b8199e8ce|2023-10-28|02:43:43|1698444000|shopping_net|248.9|0|fraud_BP|39.143299|-93.15793
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|eb3fcd669e48bed1e57ee9fa5ae0a4ca|2023-05-20|05:33:36|1684533600|kids_pets|60.42|0|fraud_Kroger|40.022688|-83.274266
788-82-9631|4066558856955178|William|Williams|M|7376 Jones St|CityAllen|FL|22960|28.8695|-82.8947|215837|Engineer|1978-08-19|634990297380|adults_2550_male_rural.json|750b27ccd4215531662d1666989b1f8c|2023-04-04|18:22:02|1680559200|grocery_net|11.14|0|fraud_BestBuy|27.260075|-82.548604
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|6b4f0cdbb06829117e7f9356ad55ae4f|2023-01-11|10:27:49|1673391600|grocery_net|91.5|0|fraud_Lyft|44.928475|-78.483367
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|a6f0325ffc6e58b5be5c1e75f18f647a|2023-06-25|12:07:53|1687644000|gas_transport|256.6|0|fraud_McDonalds|42.945388|-83.040352
456-90-5455|4265869961459519|Karen|Wilson|F|1645 Jones St|CitySmith|CA|23113|36.767|-119.2347|188198|Clerk|1968-12-28|972258739611|adults_50up_female_rural.json|c86357580ccc1439f5d0a65ade68708b|2023-07-25|16:13:34|1690236000|misc_net|84.37|0|fraud_Walmart|39.521492|-120.855793
502-51-6708|4017836783976987|Linda|Johnson|F|6018 Williams St|CityThompson|TN|32603|37.131|-87.4949|144520|Accountant|2003-09-16|198229597089|young_adults_female_urban.json|69d31684f7fd1331fd9d1137302a1e22|2023-07-26|19:15:45|1690322400|health_fitness|112.69|0|fraud_Starbucks|34.921598|-88.264238
588-50-5549|4139796998127657|Susan|Thomas|F|5450 Smith St|CityMoore|VA|83765|38.2331|-77.8516|436799|Clerk|2002-05-31|203077066182|young_adults_female_urban.json|4981ed8e90fa20c62a8d975ff1fc4caa|2023-06-27|10:42:36|1687816800|shopping_pos|205.61|0|fraud_Lyft|36.593772|-77.23044
503-43-2646|4296876474571285|Jennifer|Jackson|F|9267 Wilson St|CityGarcia|NC|11871|33.9668|-80.5473|311534|Engineer|1968-09-17|953972134042|adults_50up_female_rural.json|b3906a136d7d8079214c7a726497fdb6|2023-02-09|07:54:49|1675897200|health_fitness|209.14|0|fraud_CVS|34.781586|-80.068603
878-20-3668|4694262435642885|Richard|Moore|M|7161 Garcia St|CityJohnson|CA|28835|39.12|-121.9327|394692|Manager|2002-01-14|623004948298|young_adults_male_urban.json|9083af8f1cd5b321244ead553972624e|2023-02-02|18:48:49|1675292400|home|277.73|0|fraud_Nike|40.718004|-123.529706
306-95-4762|4782735227250285|Elizabeth|Johnson|F|5720 White St|CityWilliams|NY|51033|43.3461|-74.1413|349641|Technician|1988-01-21|174456999930|adults_2550_female_rural.json|ac3e9662dd30265ec2eff7ae2f453bb3|2023-11-26|16:48:18|1700953200|home|294.14|0|fraud_Spotify|41.9306|-75.123335
833-32-9921|4164607817582018|Linda|Allen|F|9648 Moore St|CityMartin|KS|54110|37.6809|-97.112|201416|Accountant|2004-08-12|140419557453|young_adults_female_urban.json|3bddebb3deec7ac032116667c03b6d89|2023-02-19|11:53:37|1676761200|misc_net|79.85|0|fraud_Walgreens|35.613179|-97.463893
367-97-3885|4779477540771328|Joseph|Thomas|M|3828 Taylor St|CityMoore|KS|47318|38.353|-96.9619|70707|Technician|1971-01-14|678234948395|adults_50up_male_rural.json|ca1aa4c5de6c33d1ab74066734325dd8|2023-06-02|00:16:24|1685656800|personal_care|198.46|0|fraud_Lyft|40.085175|-96.330994
306-95-4762|4782735227250285|Elizabeth|Johnson|F|5720 White St|CityWilliams|NY|51033|43.3461|-74.1413|349641|Technician|1988-01-21|174456999930|adults_2550_female_rural.json|fe64b47f593c1a3ebdc40521f398a732|2023-08-22|05:53:08|1692655200|misc_pos|140.23|0|fraud_Nike|41.252977|-72.601246
491-27-8777|4715407129615800|Susan|Moore|F|3035 Wilson St|CityMoore|IL|49496|39.6486|-87.6038|499513|Analyst|1971-01-30|765085603523|adults_50up_female_rural.json|689ddc3c820509273b957b88d603d61a|2023-07-31|18:05:39|1690754400|health_fitness|126.5|0|fraud_Kroger|37.028339|-87.580799
283-35-3194|4726994614286881|Jessica|Garcia|F|5969 Davis St|CityGarcia|CA|40733|38.2585|-119.9986|458928|Engineer|1992-06-26|791782742725|adults_2550_female_rural.json|e4248cad733095560622e2b75f8e383c|2023-07-09|23:29:26|1688853600|shopping_net|378.12|1|fraud_DeltaAirlines|40.015171|-122.689051
491-27-8777|4715407129615800|Susan|Moore|F|3035 Wilson St|CityMoore|IL|49496|39.6486|-87.6038|499513|Analyst|1971-01-30|765085603523|adults_50up_female_rural.json|44eea70bf064b396b0ae54f085253eeb|2023-05-19|23:01:56|1684447200|grocery_pos|7.25|0|fraud_McDonalds|40.493526|-87.693778
622-30-4043|4366392449826247|Karen|Young|F|4703 Williams St|CityMartin|CO|88698|38.675|-107.1718|446502|Manager|2001-03-16|394746007970|young_adults_female_urban.json|e7776614316aecc4a2549f037bd30e16|2023-11-14|10:40:03|1699916400|food_dining|20.81|0|fraud_Walmart|40.429211|-110.043074
482-92-7203|4843574951597751|Susan|Thompson|F|3856 Thomas St|CityThompson|IN|22373|38.3274|-87.1342|10897|Accountant|1999-08-06|912387829533|young_adults_female_urban.json|ba4c62c759d2664e17d2f72188983ec6|2023-01-15|12:39:36|1673737200|misc_net|172.41|0|fraud_Shell|40.583549|-84.747005
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|e7988923daabb39d8077f219f8095199|2023-06-01|23:59:33|1685570400|misc_pos|141.09|0|fraud_PetSmart|39.962009|-82.00149
564-35-9641|4024859491386256|William|Jackson|M|4602 Young St|CityJackson|NY|43466|42.9083|-76.9895|187973|Nurse|2004-07-19|599678238093|young_adults_male_urban.json|afab9cafec01ce3d063e15d9d815a7f8|2023-08-13|10:50:34|1691877600|grocery_net|104.97|0|fraud_Spotify|43.824899|-77.525129
791-89-3010|4518858360386448|Patricia|Young|F|3925 Anderson St|CityDavis|IL|94712|41.9649|-89.4397|116718|Technician|1972-11-12|384336146647|adults_50up_female_rural.json|908376009922376c05fbc6bfd045125f|2023-01-23|17:51:41|1674428400|shopping_pos|292.45|0|fraud_Nike|39.583426|-87.318522
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|354979ba02a83e988ebbb879e914c332|2023-08-10|23:39:10|1691618400|home|131.31|0|fraud_Uber|24.26233|-79.028992
897-69-4682|4814020384666033|Linda|Wilson|F|8948 Brown St|CityWilson|PA|23547|40.9288|-75.9211|398667|Clerk|1963-02-16|250275627916|adults_50up_female_rural.json|ad3a7be2fa17afcac3e291d1db84a8a5|2023-04-14|02:44:34|1681423200|home|169.5|0|fraud_Netflix|39.347929|-76.025475
631-79-7650|4536068035947636|Patricia|Jackson|F|3166 Jackson St|CityMiller|IN|69032|41.3049|-87.7526|11710|Clerk|1957-09-09|562800583170|adults_50up_female_rural.json|e2a080c57a8a17ea4752c0693218ad9b|2023-10-01|02:34:08|1696111200|grocery_net|28.51|0|fraud_DeltaAirlines|43.895028|-86.016049
204-95-2493|4933023221600210|Elizabeth|Martin|F|5598 Martin St|CityDavis|OH|64461|41.8451|-81.7706|45411|Technician|1990-11-25|823924824050|adults_2550_female_urban.json|84f1e157b448ce729e1a49629acd5414|2023-03-24|03:28:53|1679612400|entertainment|1143.81|1|fraud_BP|44.486404|-81.375275
255-18-5022|4455776289833610|David|Brown|M|2625 Miller St|CityYoung|CO|59893|37.4237|-104.9674|211173|Technician|1998-07-25|282127028315|adults_2550_male_urban.json|81a4ac5e62f5619f669c9c2df0a075d5|2023-11-24|18:55:29|1700780400|misc_net|270.14|0|fraud_Netflix|37.923437|-104.761847
315-77-7304|4970698024394902|Susan|Moore|F|4031 Brown St|CityGarcia|GA|91347|31.5493|-82.4985|102524|Driver|1984-11-11|903809009189|adults_2550_female_rural.json|b9336cb42ac9199837781f5b63171cf4|2023-09-28|00:33:35|1695852000|food_dining|46.18|0|fraud_Starbucks|33.267137|-82.245161
778-21-4904|4927562551006506|Elizabeth|Garcia|F|2146 Wilson St|CityMartin|NC|64510|36.7241|-78.4787|213297|Teacher|1957-06-22|457820374442|adults_50up_female_rural.json|d5cc3291e6d88beed6081f77af20667b|2023-08-21|22:20:40|1692568800|personal_care|193.41|0|fraud_CVS|38.848412|-81.03823
298-59-5920|4829789743132412|James|Smith|M|1327 Taylor St|CityAllen|PA|92477|42.1403|-78.32|253526|Accountant|1985-04-09|827426324857|adults_2550_male_rural.json|161cef76604c76c2364ef862f4a90847|2023-11-12|00:31:10|1699743600|misc_net|557.01|1|fraud_Shell|43.273681|-75.762113
283-43-9337|4651931025579973|Richard|Miller|M|9240 Young St|CityJohnson|NY|26811|43.6988|-75.2177|294960|Analyst|2001-07-22|880741568576|young_adults_male_urban.json|6b7dc64e553fd1259f768388e66f0d98|2023-06-28|12:10:06|1687903200|travel|260.46|0|fraud_Nike|43.517931|-77.689734
674-19-2576|4170592968536886|Thomas|Miller|M|8977 Wilson St|CityAnderson|CA|33202|38.5525|-119.2084|386980|Sales Rep|1990-09-09|932608106538|adults_2550_male_urban.json|eda3629b4e7c8eda31d5a93c2d05d940|2023-08-02|13:28:07|1690927200|kids_pets|252.31|0|fraud_Netflix|40.792775|-119.653207
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|28ca7b42a8bdc63f5e5b5aaa09e86100|2023-01-08|13:15:01|1673132400|shopping_pos|115.55|0|fraud_Amazon|46.352769|-123.129247
298-61-1852|4084444321139889|Michael|Wilson|M|2681 Brown St|CityJackson|PA|40761|41.1747|-78.7148|379254|Clerk|1967-12-30|474226661953|adults_50up_male_rural.json|3122d1ebc5212a62cdd1e393cab94d56|2023-02-12|08:19:02|1676156400|grocery_net|89.99|0|fraud_Kroger|40.286296|-77.216084
579-52-8267|4331568997342551|William|Thomas|M|1463 Taylor St|CityYoung|IN|19876|38.813|-86.8648|89306|Clerk|1982-09-03|568605162223|adults_2550_male_rural.json|956b287e139233d5893016dc8302ca68|2023-02-10|00:03:44|1675983600|health_fitness|703.64|1|fraud_Nike|40.190121|-84.570312
579-52-8267|4331568997342551|William|Thomas|M|1463 Taylor St|CityYoung|IN|19876|38.813|-86.8648|89306|Clerk|1982-09-03|568605162223|adults_2550_male_rural.json|843858b689ec807317ae78c7a3caa9e0|2023-05-04|16:38:12|1683151200|misc_net|298.31|0|fraud_Nike|37.641603|-89.650292
750-13-2614|4329861212332785|Sarah|Davis|F|9960 Williams St|CityJohnson|TN|16941|35.0275|-88.2072|122364|Engineer|1964-11-17|230071769979|adults_50up_female_rural.json|035a372086a43387c81dbf6cdbd4489f|2023-12-10|00:05:52|1702162800|food_dining|113.75|0|fraud_Netflix|36.605041|-88.41616
559-21-8556|4370798024232580|Michael|Young|M|2570 Brown St|CityAnderson|OR|46827|44.6984|-122.3898|432928|Teacher|2001-09-13|934088489962|young_adults_male_urban.json|66d3299716dc3a9f598c936942fc352f|2023-02-12|22:25:48|1676156400|misc_pos|134.37|0|fraud_BestBuy|42.312843|-123.246536
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|3ec62d253574b0d3583a659b2cbd8661|2023-03-20|23:29:57|1679266800|kids_pets|220.91|0|fraud_Kroger|28.16473|-78.195905
298-61-1852|4084444321139889|Michael|Wilson|M|2681 Brown St|CityJackson|PA|40761|41.1747|-78.7148|379254|Clerk|1967-12-30|474226661953|adults_50up_male_rural.json|e92761712fddb45badc8ad648ea3acac|2023-11-03|20:21:22|1698966000|kids_pets|157.26|0|fraud_Walgreens|40.102212|-80.6824
283-35-3194|4726994614286881|Jessica|Garcia|F|5969 Davis St|CityGarcia|CA|40733|38.2585|-119.9986|458928|Engineer|1992-06-26|791782742725|adults_2550_female_rural.json|fdb0a0f05d223ca099aea7a83f3152e8|2023-06-30|21:20:44|1688076000|grocery_pos|176.01|0|fraud_Uber|37.274322|-122.998024
